t;Taylor;RKN
50,1;-7,7307447878137;-6,23433879783684
50,2;-7,68428319617161;-6,15446107124498
50,3;-7,55415768673196;-6,00674709057465
50,4;-7,34078268343639;-5,79199057047731
50,5;-7,04562084371035;-5,51185844866284
50,6;-6,67116343866862;-5,16886520107823
50,7;-6,22089566302592;-4,76633426202767
50,8;-5,69924749371939;-4,30834728721891
50,9;-5,11153096198377;-3,79968221067873
51,0;-4,46386493217325;-3,2457412398349
51,1;-3,76308868763017;-2,65247010305291
51,2;-3,01666580545019;-2,02627000728698
51,3;-2,23257995470951;-1,37390387756791
51,4;-1,41922437383102;-0,702398532742078
51,5;-0,585286870158748;-0,0189445017985473
51,6;0,260367762928326;0,669204798431229
51,7;1,10881599958719;1,35483282044468
51,8;1,95119261331099;2,0308569241593
51,9;2,77880464880594;2,69042112317421
52,0;3,58324058358346;3,32698307702153
52,1;4,35647304801701;3,93439400453532
52,2;5,0909536202525;4,50697035434347
52,3;5,77969838517611;5,03955624930002
52,4;6,41636314079954;5,52757591839804
52,5;6,99530734668417;5,96707553801964
52,6;7,51164613285505;6,35475411977102
52,7;7,96128991930851;6,68798329999865
52,8;8,34097143085006;6,96481610177179
52,9;8,64826012477139;7,18398494913194
53,0;8,88156427505618;7,34488941143812
53,1;9,04012117187251;7,44757433865877
53,2;9,12397609485006;7,49269921283543
53,3;9,13395089923247;7,48149968348779
53,4;9,07160321209272;7,4157423727833
53,5;8,93917736859651;7,29767412777482
53,6;8,73954832358925;7,12996696045244
53,7;8,47615984999643;6,91565995094263
53,8;8,1529583817646;6,65809939475815
53,9;7,77432387510666;6,36087845205085
54,0;7,34499904810366;6,02777750647977
54,1;6,87001831636501;5,66270636531804
54,2;6,35463767319425;5,26964933308497
54,3;5,80426666885941;4,85261407110919
54,4;5,22440352795474;4,41558501824409
54,5;4,62057430974195;3,96248199706561
54,6;3,99827686741644;3,4971244691504
54,7;3,36293020238092;3,02320173650849
54,8;2,71982964293167;2,54424921805776
54,9;2,07410810746679;2,06363076429704
55,0;1,43070354459456;1,58452681407004
55,1;0,794332480427322;1,10992804832152
55,2;0,169469450763761;0,642634060549609
55,3;-0,439668043632728;0,185256445402844
55,4;-1,02912954365618;-0,259774391735635
55,5;-1,59523718953503;-0,690199478086956
55,6;-2,13458750158288;-1,1039193968964
55,7;-2,64405011592534;-1,49898114677251
55,8;-3,12076424291515;-1,87356459644528
55,9;-3,56213362720643;-2,2259693732544
56,0;-3,96582077531725;-2,55460297842143
56,1;-4,32974117972986;-2,85797085420854
56,2;-4,65205820952301;-3,13466903935371
56,3;-4,93117925811866;-3,38337994214202
56,4;-5,16575364138644;-3,60287163801916
56,5;-5,35467262696242;-3,79200096405352
56,6;-5,4970718514601;-3,94972053938552
56,7;-5,59233624983531;-4,07508969286333
56,8;-5,64010748427509;-4,16728913027399
56,9;-5,64029372249512;-4,22563902789077
57,0;-5,59308148115208;-4,24962010036125
57,1;-5,49894912303632;-4,23889706298849
57,2;-5,35868148046603;-4,19334379469626
57,3;-5,17338497525962;-4,11306941157188
57,4;-4,9445025208782;-3,99844438459519
57,5;-4,67382742744569;-3,85012578125874
57,6;-4,36351548752531;-3,66908068100217
57,7;-4,01609440137203;-3,45660680988505
57,8;-3,63446970592224;-3,21434946126181
57,9;-3,22192640244003;-2,94431381632991
58,0;-2,78212553330539;-2,64887185060189
58,1;-2,31909503806403;-2,33076310829034
58,2;-1,83721432110938;-1,99308874439359
58,3;-1,34119208620116;-1,6392983714777
58,4;-0,836037133862904;-1,27316940182516
58,5;-0,327021973484317;-0,898778742385651
58,6;0,1803607307965;-0,520466876089524
58,7;0,68044868645736;-0,142794544567144
58,8;1,16746709875204;0,229507570026961
58,9;1,63559184638929;0,591595586828874
59,0;2,07901798357221;0,938574842262892
59,1;2,49203268155861;1,26556707007503
59,2;2,8690915725426;1,5677812900192
59,3;3,2048973255067;1,84058722368023
59,4;3,49447917131282;2,07958995215415
59,5;3,73327200584176;2,28070445171805
59,6;3,91719363811731;2,44022859248444
59,7;4,04271871716985;2,55491316304271
59,8;4,10694786840651;2,62202749230627
59,9;4,10767059830701;2,63941927861521
60,0;4,04342058552929;2,60556730532516
60,1;3,91352206646773;2,51962582070395
60,2;3,71812614275628;2,381459486363
60,3;3,45823598527828;2,19166795044383
60,4;3,1357200814303;1,95159927655324
60,5;2,75331286660142;1,66335165365672
60,6;2,31460229345899;1,32976302200266
60,7;1,8240041196173;0,954388471487155
60,8;1,28672293117816;0,54146549721543
60,9;0,708700161773906;0,0958674277118321
61,0;0,096549609238484;-0,376954430478668
61,1;-0,542518810060569;-0,871039166916905
61,2;-1,20078610078589;-1,37999418589617
61,3;-1,87012083949706;-1,89708150221201
61,4;-2,54208405885953;-2,41531107392568
61,5;-3,20804081482461;-2,92753968323824
61,6;-3,85927674069663;-3,42657375515863
61,7;-4,48711777621182;-3,90527441220663
61,8;-5,08305117651396;-4,35666300401765
61,9;-5,63884585720857;-4,77402532483177
62,0;-6,14667011879733;-5,1510127401826
62,1;-6,59920481729974;-5,48173848667177
62,2;-6,98975010758029;-5,76086748483077
62,3;-7,3123239808962;-5,98369811334207
62,4;-7,56175094681954;-6,14623453125473
62,5;-7,73373936963051;-6,24524830059746
62,6;-7,8249461575455;-6,27832825170156
62,7;-7,83302771616681;-6,2439177438348
62,8;-7,75667631124517;-6,14133870022583
62,9;-7,59564123572649;-5,97080203470482
63,0;-7,35073443727617;-5,73340433223779
63,1;-7,02382052996918;-5,43111089269028
63,2;-6,61779138240801;-5,06672549128568
63,3;-6,13652573897334;-4,64384744556433
63,4;-5,58483458610252;-4,16681680250959
63,5;-4,9683932165083;-3,64064866647328
63,6;-4,29366116647219;-3,07095787455282
63,7;-3,56779140055017;-2,4638753875486
63,8;-2,79853029047026;-1,82595789848899
63,9;-1,99411007750274;-1,16409226446802
64,0;-1,16313561758746;-0,48539643935457
64,1;-0,314467284128845;0,202881376366183
64,2;0,542898056549768;0,893463647235594
64,3;1,39994607800021;1,5791427827868
64,4;2,24776214717687;2,25287715330309
64,5;3,07764477740578;2,90788230028003
64,6;3,88121365864301;3,53771592051078
64,7;4,65051067253389;4,13635534847304
64,8;5,37809245697684;4,69826642986764
64,9;6,05711326608651;5,21846286596664
65,0;6,68139707265044;5,69255530973755
65,1;7,24549807702618;6,11678970612169
65,2;7,74474901430396;6,48807458579408
65,3;8,17529688566413;6,80399723958751
65,4;8,53412597532541;7,06282891492978
65,5;8,81906824648546;7,26351938166052
65,6;9,02880143351688;7,40568140823528
65,7;9,16283535896377;7,48956586668665
65,8;9,2214871984834;7,51602834229725
65,9;9,2058465911183;7,48648825873213
66,0;9,11773164298495;7,40288163890454
66,1;8,95963699700967;7,26760870422793
66,2;8,73467523772677;7,0834775688892
66,3;8,44651296702473;6,85364531076231
66,4;8,09930292340464;6,58155769662802
66,5;7,69761352379933;6,27088880718556
66,6;7,24635718396554;5,92548174827469
66,7;6,75071872222412;5,54929155070663
66,8;6,21608507381611;5,14633125460452
66,9;5,64797744185752;4,72062204813862
67,0;5,05198688879903;4,27614818837606
67,1;4,43371423283832;3,81681727734759
67,2;3,79871496064149;3,34642630330265
67,3;3,15244970500134;2,86863368956505
67,4;2,50024066784516;2,38693742555345
67,5;1,84723419950832;1,90465919048499
67,6;1,19836957857251;1,42493422399203
67,7;0,558353876851256;0,950706553070073
67,8;-0,068357354924368;0,484729054846562
67,9;-0,677573980042148;0,0295677226217848
68,0;-1,26538026434566;-0,412390588966983
68,1;-1,82813957518845;-0,838927732946397
68,2;-2,36249548157289;-1,24798199168027
68,3;-2,865369998806;-1,63763481016101
68,4;-3,33395974928848;-2,00609739527864
68,5;-3,76573081478328;-2,35169800618975
68,6;-4,15841303503531;-2,67287070800304
68,7;-4,50999446389626;-2,96814628598955
68,8;-4,81871662869303;-3,23614592252232
68,9;-5,08307115355543;-3,47557812655326
69,0;-5,30179820536976;-3,68523927867418
69,1;-5,47388710495738;-3,86401801707031
69,2;-5,59857931935066;-4,01090354461802
69,3;-5,67537391728154;-4,12499778885124
69,4;-5,70403543301763;-4,20553119846444
69,5;-5,68460394737097;-4,25188181637461
69,6;-5,61740706295025;-4,26359713397713
69,7;-5,50307332730541;-4,24041810775905
69,8;-5,34254654610701;-4,18230461126123
69,9;-5,13710033220372;-4,08946150553224
70,0;-4,88835215823589;-3,96236444228649
70,1;-4,59827612293514;-3,8017844680626
70,2;-4,26921360628676;-3,60881047632535
70,3;-3,90388097779692;-3,38486855862711
70,4;-3,50537353601672;-3,13173733598675
70,5;-3,0771648964398;-2,85155840727666
70,6;-2,62310110848846;-2,54684113172562
70,7;-2,14738886949139;-2,22046106613342
70,8;-1,65457731268568;-1,87565150196444
70,9;-1,14953297512746;-1,51598769051886
71,0;-0,637407697227946;-1,14536350277707
71,1;-0,123599365239322;-0,767960440771632
71,2;0,386294422197464;-0,388209095631512
71,3;0,886529506271422;-0,0107433296918942
71,4;1,3712747036122;0,359652357953329
71,5;1,83467711382848;0,718101645637327
71,6;2,27093241781941;1,05970057755804
71,7;2,67435922662909;1,37958616518032
71,8;3,03947639620048;1,67300830123438
71,9;3,36108209741596;1,93540376711085
72,0;3,63433332671384;2,16247101898766
72,1;3,85482446333369;2,35024436855941
72,2;4,01866342734566;2,49516613286065
72,3;4,12254396996472;2,59415531586492
72,4;4,16381263551846;2,64467140314633
72,5;4,14052897344668;2,64477190009016
72,6;4,05151764879736;2,59316232344016
72,7;3,89641120009444;2,48923746420906
72,8;3,67568232275406;2,33311287534251
72,9;3,39066471232656;2,12564569758838
73,0;3,04356168203376;1,8684441187881
73,1;2,63744197008141;1,56386496177485
73,2;2,17622237028187;1,21499911030403
73,3;1,66463705042868;0,825644706670946
73,4;1,10819366209175;0,400268284349368
73,5;0,513116588281792;-0,0560457705908989
73,6;-0,113722083143312;-0,537656809123095
73,7;-0,764883037330475;-1,03843972212842
73,8;-1,43245061458094;-1,55186591430722
73,9;-2,10813284173394;-2,07109222025935
74,0;-2,78336916988803;-2,5890563688048
74,1;-3,44944431203769;-3,09857746177853
74,2;-4,09760643855379;-3,59245982197291
74,3;-4,71918788369406;-4,06359848410879
74,4;-5,30572644490736;-4,50508455455061
74,5;-5,84908532034456;-4,91030865113383
74,6;-6,34156972974935;-5,27306065443369
74,7;-6,77603830008468;-5,58762405585177
74,8;-7,1460073694196;-5,84886327510177
74,9;-7,44574646958695;-6,05230243841664
75,0;-7,67036338803788;-6,19419425679637
75,1;-7,81587737960126;-6,27157781798156
75,2;-7,8792792963137;-6,28232430313068
75,3;-7,85857762436925;-6,22516985548342
75,4;-7,75282965731146;-6,09973505929596
75,5;-7,56215728922568;-5,90653072842225
75,6;-7,28774717595623;-5,64694995026709
75,7;-6,9318352811466;-5,32324657752948
75,8;-6,49767609196646;-4,93850060226589
75,9;-5,9894970515513;-4,49657107951667
76,0;-5,41243900637217;-4,00203748644645
76,1;-4,7724837021409;-3,46013060334769
76,2;-4,07636957693993;-2,8766541810379
76,3;-3,33149729097439;-2,25789881171487
76,4;-2,5458265951149;-1,61054954434005
76,5;-1,7277662722563;-0,941588878823237
76,6;-0,88605898412693;-0,25819683406405
76,7;-0,0296629199005621;0,432350187667291
76,8;0,832367829131265;1,12278002368666
76,9;1,69100225266197;1,80592318414049
77,0;2,53734888962263;2,47480748971375
77,1;3,36276798667355;3,12274740933261
77,2;4,15897766195126;3,74342672243674
77,3;4,91815252862485;4,33097328412812
77,4;5,63301339877559;4,88002484642832
77,5;6,2969068767996;5,38578508108608
77,6;6,90387385881833;5,84406915463844
77,7;7,44870617600441;6,25133842027413
77,8;7,92699085058954;6,60472400887895
77,9;8,33514166878216;6,90203931882776
78,0;8,67041801001749;7,14178161606527
78,1;8,93093110210208;7,32312315839509
78,2;9,11563809228393;7,44589244654474
78,3;9,22432453073994;7,51054637571758
78,4;9,25757605145425;7,51813421163679
78,5;9,21674020244115;7,47025444169102
78,6;9,10387951974597;7,36900565242671
78,7;8,9217170552163;7,21693265762542
78,8;8,6735756548845;7,01696914552192
78,9;8,36331234180916;6,77237812898163
79,0;7,99524918393486;6,48669146894408
79,1;7,57410202417192;6,16364970007805
79,2;7,10490841736283;5,80714331992713
79,3;6,59295605861884;5,42115661097435
79,4;6,04371290180442;5,00971495166652
79,5;5,46276005838338;4,57683644061819
79,6;4,85572843855659;4,12648851145039
79,7;4,2282399521506;3,66255005779869
79,8;3,58585392990153;3,1887794229481
79,9;2,93401926067937;2,70878844043196
80,0;2,27803257099499;2,22602254490383
80,1;1,6230026040278;1,74374681070991
80,2;0,973820790533498;1,26503762274196
80,3;0,335137847291471;0,792779543959999
80,4;-0,28865390607829;0,32966681972128
80,5;-0,893432950716435;-0,121791146402913
80,6;-1,47535624281866;-0,559261094920694
80,7;-2,03086279982631;-0,980574801687252
80,8;-2,55667390820023;-1,38371640600217
80,9;-3,04979070720387;-1,76680903545356
81,0;-3,50748992342567;-2,12810157452188
81,1;-3,92731852657366;-2,46595638666603
81,2;-4,3070880489312;-2,77883873911982
81,3;-4,64486925993092;-3,0653085976801
81,4;-4,93898781531462;-3,32401535764932
81,5;-5,18802140956019;-3,55369595955687
81,6;-5,39079885340116;-3,75317670748331
81,7;-5,54640137847378;-3,92137896723644
81,8;-5,65416634185667;-4,05732877501092
81,9;-5,71369336821661;-4,16017023839254
82,0;-5,72485283028551;-4,22918246459549
82,1;-5,6877964333683;-4,26379960956591
82,2;-5,60296954037592;-4,26363350983991
82,3;-5,47112475421425;-4,22849824038456
82,4;-5,29333616773025;-4,15843583934781
82,5;-5,0710136009995;-4,0537423575841
82,6;-4,80591607431865;-3,91499332944039
82,7;-4,50016371516121;-3,74306772350024
82,8;-4,15624727036307;-3,5391694191469
82,9;-3,77703439215041;-3,30484526767531
83,0;-3,36577188893023;-3,04199883539496
83,1;-2,92608317902968;-2,75289899022744
83,2;-2,46196025716559;-2,44018258160339
83,3;-1,97774957810045;-2,10685057429175
83,4;-1,47813137785176;-1,75625712787666
83,5;-0,968092087569626;-1,39209126214578
83,6;-0,452889645879354;-1,01835091142827
83,7;0,0619883212417104;-0,639309344297973
83,8;0,570873311828515;-0,259474105117405
83,9;1,06797143226129;0,116461183495124
84,0;1,54742505853435;0,483671637288874
84,1;2,00338000423084;0,837261851181687
84,2;2,43005735861028;1,17233170457124
84,3;2,8218290038552;1,484046220929
84,4;3,17329568212925;1,7677083388374
84,5;3,47936636434518;2,01883334036654
84,6;3,73533757671065;2,23322359573128
84,7;3,93697127103923;2,40704222298039
84,8;4,08056978276961;2,53688422993228
84,9;4,1630464083275;2,61984370396038
85,0;4,18199015194844;2,65357564416902
85,1;4,1357232417474;2,63635108994007
85,2;4,02335009537311;2,56710428905283
85,3;3,84479652603865;2,44547076619832
85,4;3,60083811841388;2,27181529670123
85,5;3,29311686849668;2,04724895800283
85,6;2,92414536924275;1,77363461977525
85,7;2,49729803097804;1,45358043877733
85,8;2,01678904851959;1,09042114266595
85,9;1,48763706117288;0,688187113563644
86,0;0,915616692734999;0,251561512648127
86,1;0,307197401486781;-0,214174083363511
86,2;-0,330529690027236;-0,703204838975015
86,3;-0,989936083782541;-1,20925770136954
86,4;-1,66295019291079;-1,72568521914544
86,5;-2,34116030380863;-2,24555685107245
86,6;-3,01592471136037;-2,76175632067614
86,7;-3,67848737051441;-3,2670834418294
86,8;-4,32009728202463;-3,75435873908529
86,9;-4,9321297365398;-4,21652911650738
87,0;-5,50620748159134;-4,64677279188313
87,1;-6,03431985190611;-5,03860171039737
87,2;-6,50893791565233;-5,38595968334942
87,3;-6,92312373776985;-5,6833145628581
87,4;-7,2706319457574;-5,92574286154708
87,5;-7,5460019017708;-6,10900535509364
87,6;-7,74463893550817;-6,22961236276472
87,7;-7,86288327233717;-6,28487758357416
87,8;-7,89806549706767;-6,27295956986502
87,9;-7,84854762176605;-6,1928901418909
88,0;-7,713749071666;-6,04458928191601
88,1;-7,49415716181189;-5,82886628978003
88,2;-7,19132190356633;-5,5474072289132
88,3;-6,80783524935558;-5,2027489375055
88,4;-6,34729515079208;-4,79824011903255
88,5;-5,81425506443927;-4,33799025486235
88,6;-5,21415978596743;-3,82680729469533
88,7;-4,55326872255935;-3,27012527394381
88,8;-3,83856792079334;-2,67392317708215
88,9;-3,07767234895004;-2,04463650924024
89,0;-2,27872008538614;-1,38906315218908
89,1;-1,45026018552463;-0,714265163320033
89,2;-0,601136087023711;-0,0274682258561979
89,3;0,259633535599368;0,664039525341532
89,4;1,12297453987151;1,35300759539572
89,5;1,97987580094279;2,03232048166823
89,6;2,82150456226797;2,69509071145654
89,7;3,63931688869807;3,33474610091204
89,8;4,42516157958809;3,94510990867835
89,9;5,1713760484363;4,5204727190295
90,0;5,87087284972139;5,05565507049222
90,1;6,51721572914353;5,54606004303557
90,2;7,10468428615418;5,98771522558088
90,3;7,62832656292106;6,37730370130387
90,4;8,08399910696114;6,71218390634656
90,5;8,46839429072581;6,99039843351052
90,6;8,77905490558513;7,21067206174866
90,7;9,01437627518706;7,37239949049651
90,8;9,17359634953143;7,47562344106491
90,9;9,25677444206883;7,52100395181574
91,0;9,26475945388445;7,50977983647779
91,1;9,19914858819827;7,44372339307382
91,2;9,06223769219659;7,32508954244187
91,3;8,85696446939064;7,15656063878262
91,4;8,58684588270415;6,94118822923621
91,5;8,25591111541813;6,68233304502829
91,6;7,86863147372197;6,38360448372647
91,7;7,42984860138762;6,0488007917502
91,8;6,94470233510673;5,68185108022471
91,9;6,41855946004446;5,28676020786528
92,0;5,85694453148154;4,8675574446325
92,1;5,2654738128697;4,42824969265228
92,2;4,64979324649444;3,9727798899479
92,3;4,01552122387178;3,50499106175281
92,4;3,36819676292649;3,02859631761183
92,5;2,7132335320226;2,54715492426572
92,6;2,05587999123998;2,06405441856889
92,7;1,40118575310336;1,58249856542128
92,8;0,753974102351422;1,10550081671031
92,9;0,118820461159376;0,635882792075808
93,0;-0,499963553917395;0,176277184075741
93,1;-1,09834096092027;-0,270865608250866
93,2;-1,67255570993757;-0,703267890154402
93,3;-2,2191351152415;-1,1188129522329
93,4;-2,734889149042;-1,51553207639377
93,5;-3,21690736046197;-1,89159112498575
93,6;-3,66255419548772;-2,24527755017986
93,7;-4,06946348141572;-2,5749886154362
93,8;-4,43553280346091;-2,87922155297537
93,9;-4,75891844306672;-3,15656629251261
94,0;-5,03803146897669;-3,40570128955748
94,1;-5,27153547571431;-3,6253928592261
94,2;-5,45834635264487;-3,81449828703514
94,3;-5,5976343435093;-3,97197284512655
94,4;-5,68882852477309;-4,09688069460315
94,5;-5,73162369507833;-4,18840950605988
94,6;-5,72598953139844;-4,24588848492311
94,7;-5,67218173406743;-4,26880934974927
94,8;-5,57075475651147;-4,25684968391336
94,9;-5,42257559990318;-4,20989796761944
95,0;-5,2288380514842;-4,12807950104057
95,1;-4,99107666101418;-4,01178235338534
95,2;-4,71117968533735;-3,86168241905921
95,3;-4,3914001885629;-3,6787666325744
95,4;-4,03436446644101;-3,46435338961882
95,5;-3,6430769692087;-3,22010924327233
95,6;-3,22092092789328;-2,94806099168209
95,7;-2,77165394458235;-2,65060234587576
95,8;-2,29939788665896;-2,33049446248658
95,9;-1,8086225270061;-1,99085974408105
96,0;-1,30412249467195;-1,63516844706772
96,1;-0,790987240881437;-1,26721779087572
96,2;-0,274563880522531;-0,891103428846534
96,3;0,239587064145759;-0,511183317351648
96,4;0,745742816635875;-0,132034201026629
96,5;1,23807601761576;0,241598885483574
96,6;1,71071835896766;0,604859519512965
96,7;2,15782945300393;0,952842444382781
96,8;2,57367004662457;1,28066086330675
96,9;2,95267854086716;1,58351741615251
97,0;3,2895496442051;1,85677765623602
97,1;3,57931387664441;2,09604474093923
97,2;3,81741655429185;2,29723397175022
97,3;3,99979482326764;2,45664576859969
97,4;4,12295127970931;2,57103564179339
97,5;4,18402271064659;2,63767973347506
97,6;4,18084251955499;2,65443453979656
97,7;4,11199546057817;2,61978949454952
97,8;3,97686339621601;2,53291119397921
97,9;3,77566091349181;2,39367816925279
98,0;3,50945978135828;2,20270526536051
98,1;3,18020140486519;1,96135686027329
98,2;2,79069662629564;1,67174835262302
98,3;2,34461243646608;1,33673555621257
98,4;1,84644538660991;0,959891861124611
98,5;1,30148172829768;0,545473249614346
98,6;0,71574455098589;0,0983714856813063
98,7;0,0959284291585608;-0,375943974536651
98,8;-0,550677671309823;-0,871494583364547
98,9;-1,21627824988914;-1,38187083580915
99,0;-1,89266869986434;-1,90031876709171
99,1;-2,57134092238399;-2,41983347064872
99,2;-3,24359556818511;-2,93325814531382
99,3;-3,90065920413272;-3,43338705929061
99,4;-4,53380458674745;-3,91307072744379
99,5;-5,13447214254575;-4,3653215394476
99,6;-5,69439070725403;-4,78341805084762
99,7;-6,20569556405593;-5,16100615783691
99,8;-6,66104184553868;-5,49219541953205
99,9;-7,05371142472731;-5,77164886805866
100,0;-7,37771151660043;-5,99466475542264
