t;RKN
50,20;-1,07386767290976
50,25;-1,03354224214162
50,30;-0,976132803782413
50,35;-0,901962815588044
50,40;-0,811450031209133
50,45;-0,705104148963418
50,50;-0,583523943538255
50,55;-0,447393896757538
50,60;-0,29748034636394
50,65;-0,134627174477513
50,70;0,0402489400200751
50,75;0,226163678474465
50,80;0,422070619817702
50,85;0,626867127155871
50,90;0,839400550480034
50,95;1,05847471061783
51,00;1,28285662796182
51,05;1,51128345813449
51,10;1,74246959558616
51,15;1,97511390517823
51,20;2,20790704108432
51,25;2,4395388118512
51,30;2,66870555020205
51,35;2,89411744613769
51,40;3,11450580209841
51,45;3,3286301693869
51,50;3,53528532572088
51,55;3,73330805467735
51,60;3,9215836889043
51,65;4,09905238030437
51,70;4,26471506193004
51,75;4,41763906806358
51,80;4,55696338087713
51,85;4,68190347416796
51,90;4,79175572692966
51,95;4,88590138193901
52,00;4,96381002709641
52,05;5,02504257994165
52,10;5,06925375856015
52,15;5,09619402498318
52,20;5,1057109901514
52,25;5,09775027253906
52,30;5,07235580560798
52,35;5,02966959235989
52,40;4,96993090836464
52,45;4,8934749577429
52,50;4,80073098965836
52,55;4,69221988590761
52,60;4,56855123317031
52,65;4,43041989637988
52,70;4,27860211248014
52,75;4,11395112653051
52,80;3,93739239469558
52,85;3,74991838109042
52,90;3,552582977737
52,95;3,34649557900621
53,00;3,13281484386314
53,05;2,9127421809887
53,10;2,68751499340929
53,15;2,45839972061841
53,20;2,22668471731334
53,25;1,99367300878849
53,30;1,76067496372121
53,35;1,52900092555028
53,40;1,2999538438804
53,45;1,07482194734635
53,50;0,854871499137222
53,55;0,641339675916911
53,60;0,435427610183398
53,65;0,23829363519051
53,70;0,0510467704173048
53,75;-0,125259515782157
53,80;-0,289633231274145
53,85;-0,441149439666661
53,90;-0,578955462880703
53,95;-0,702275677514478
54,00;-0,810415878027362
54,05;-0,902767182205899
54,10;-0,978809456947502
54,15;-1,03811424509447
54,20;-1,08034717685614
54,25;-1,10526985225502
54,30;-1,11274118400644
54,35;-1,10271819327562
54,40;-1,07525625383136
54,45;-1,03050878321787
54,50;-0,968726382674541
54,55;-0,890255430633527
54,60;-0,795536137697022
54,65;-0,685100074023975
54,70;-0,55956718302257
54,75;-0,419642298133006
54,80;-0,26611118227915
54,85;-0,0998361122514989
54,90;0,0782489671573383
54,95;0,26714369202425
55,00;0,465786901667853
55,05;0,673062602914709
55,10;0,887806242730437
55,15;1,10881125395262
55,20;1,33483583732671
55,25;1,56460994171736
55,30;1,79684240325295
55,35;2,03022820326759
55,40;2,26345580423627
55,45;2,49521452246042
55,50;2,72420189605402
55,55;2,94913100680667
55,60;3,16873771475896
55,65;3,38178776481618
55,70;3,58708372544528
55,75;3,78347172044406
55,80;3,96984791593461
55,85;4,14516472610896
55,90;4,3084367028359
55,95;4,45874607601524
56,00;4,5952479135288
56,05;4,71717487177648
56,10;4,82384151008673
56,15;4,9146481447431
56,20;4,98908422095645
56,25;5,04673118382248
56,30;5,08726483212097
56,35;5,1104571417206
56,40;5,11617754833474
56,45;5,10439368241371
56,50;5,07517155203843
56,55;5,02867517278424
56,60;4,96516564663259
56,65;4,88499969510583
56,70;4,78862765486863
56,75;4,67659094706193
56,80;4,54951903459362
56,85;4,40812588448917
56,90;4,25320595518813
56,95;4,085629731343
57,00;3,90633883122106
57,05;3,71634071421288
57,10;3,51670301819908
57,15;3,30854755860836
57,20;3,09304402290157
57,25;2,87140339592907
57,30;2,64487115312182
57,35;2,41472025978184
57,40;2,18224401582787
57,45;1,94874878622112
57,50;1,71554665793856
57,55;1,48394806477435
57,60;1,25525442143097
57,65;1,03075080830927
57,70;0,811698748121899
57,75;0,599329114938207
57,80;0,394835215524303
57,85;0,199366081873355
57,90;0,0140200126339077
57,95;-0,160161600255277
58,00;-0,322200125018749
58,05;-0,471185190679704
58,10;-0,606279803954075
58,15;-0,726725053637723
58,20;-0,83184437604017
58,25;-0,921047357486137
58,30;-0,993833052508703
58,35;-1,04979279908075
58,40;-1,08861251505894
58,45;-1,11007446293121
58,50;-1,11405847294778
58,55;-1,1005426177609
58,60;-1,06960333478199
58,65;-1,02141499556978
58,70;-0,956248924671987
58,75;-0,874471873438102
58,80;-0,776543957385014
58,85;-0,663016068713227
58,90;-0,53452677852197
58,95;-0,391798746140467
59,00;-0,235634655763609
59,05;-0,0669127032377302
59,10;0,113418341628815
59,15;0,304344469469157
59,20;0,504792132484165
59,25;0,713634280238405
59,30;0,929696696191344
59,35;1,15176459933865
59,40;1,3785894738481
59,45;1,60889608829282
59,50;1,84138966501897
59,55;2,07476315934073
59,60;2,30770460763838
59,65;2,53890450304785
59,70;2,76706315727527
59,75;2,99089800714792
59,80;3,20915082482426
59,85;3,42059479112699
59,90;3,62404139223322
59,95;3,81834710094874
60,00;4,00241980500493
60,05;4,17522494623893
60,10;4,33579133614355
60,15;4,48321661509305
60,20;4,616672324554
60,25;4,73540856376699
60,30;4,83875820472072
60,35;4,9261406417238
60,40;4,99706505449623
60,45;5,05113316643756
60,50;5,08804148256726
60,55;5,1075829945581
60,60;5,10964834327969
60,65;5,09422643231931
60,70;5,0614044890339
60,75;5,01136757279331
60,80;4,94439753318296
60,85;4,86087142402645
60,90;4,76125938214824
60,95;4,64612198280599
61,00;4,51610708666413
61,05;4,37194619603924
61,10;4,21445034090664
61,15;4,04450551780119
61,20;3,86306770725934
61,25;3,67115749781864
61,30;3,46985434680313
61,35;3,26029051016476
61,40;3,04364467551199
61,45;2,82113533412486
61,50;2,59401392922368
61,55;2,36355781901598
61,60;2,13106309408792
61,65;1,8978372895249
61,70;1,66519203273792
61,75;1,43443566833374
61,80;1,20686590149556
61,85;0,983762501236877
61,90;0,766380104554374
61,95;0,555941161938297
62,00;0,353629063903749
62,05;0,160581487188529
62,10;-0,0221160019720796
62,15;-0,193436051528709
62,20;-0,35241529994236
62,25;-0,498159792673434
62,30;-0,629850008382147
62,35;-0,746745466581617
62,40;-0,848188890838263
62,45;-0,933609904113191
62,50;-1,00252823546881
62,55;-1,05455642011235
62,60;-1,08940197759676
62,65;-1,1068690559335
62,70;-1,10685953237472
62,75;-1,08937356467728
62,80;-1,05450958975076
62,85;-1,00246376969859
62,90;-0,933528888368632
62,95;-0,848092704619111
63,00;-0,746635771560167
63,05;-0,629728734034175
63,10;-0,49802911953137
63,15;-0,35227764058556
63,20;-0,193294029441411
63,25;-0,0219724284145497
63,30;0,160723638136129
63,35;0,353766681952204
63,40;0,556071028670366
63,45;0,766498922780655
63,50;0,983866925421582
63,55;1,20695256903891
63,60;1,43450123149072
63,65;1,66523319094759
63,70;1,8978508219201
63,75;2,13104589195258
63,80;2,36350691795597
63,85;2,59392654081729
63,90;2,82100887682059
63,95;3,04347680454466
64,00;3,2600791462655
64,05;3,46959770348478
64,10;3,67085410702567
64,15;3,86271644318023
64,20;4,04410561865137
64,25;4,2140014285014
64,30;4,37144829298889
64,35;4,51556063103721
64,40;4,64552784012137
64,45;4,76061885457244
64,50;4,8601862566696
64,55;4,94366991740383
64,60;5,01060014644221
64,65;5,060600333581
64,70;5,0933890668349
64,75;5,10878171525261
64,80;5,10669146755827
64,85;5,08712982077811
64,90;5,05020651610409
64,95;4,99612892235425
65,00;4,92520087049545
65,05;4,83782094578045
65,10;4,73448024710115
65,15;4,61575962615518
65,20;4,48232642194795
65,25;4,33493070898967
65,30;4,17440108028133
65,35;4,0016399887991
65,40;3,8176186736691
65,45;3,62337169955974
65,50;3,41999113999325
65,55;3,20862043728052
65,60;2,99044797360121
65,65;2,76670038937569
65,70;2,53863568649574
65,75;2,30753615519116
65,80;2,07470116430074
65,85;1,84143985548432
65,90;1,60906378245271
65,95;1,3788795366015
66,00;1,15218140051136
66,05;0,930244070620702
66,10;0,714315489987853
66,15;0,505609831440896
66,20;0,305300670567935
66,25;0,11451438693319
66,30;-0,0656761693787583
66,35;-0,234257710279994
66,40;-0,390282207338925
66,45;-0,53287222254657
66,50;-0,66122584221629
66,55;-0,774621186275012
66,60;-0,872420467591339
66,65;-0,954073578515739
66,70;-1,01912118446617
66,75;-1,06719730716411
66,80;-1,0980313829952
66,85;-1,11144978492
66,90;-1,10737679937612
66,95;-1,08583505267754
67,00;-1,04694538451195
67,05;-0,990926169245562
67,10;-0,918092088849501
67,15;-0,828852364345109
67,20;-0,723708455709956
67,25;-0,603251243174798
67,30;-0,468157705757677
67,35;-0,319187115708036
67,40;-0,157176770255524
67,45;0,0169627153403226
67,50;0,202252526976818
67,55;0,397651154350718
67,60;0,602060246120157
67,65;0,814330784667358
67,70;1,03326954574657
67,75;1,25764580669987
67,80;1,48619826552597
67,85;1,71764213190136
67,90;1,95067635028662
67,95;2,18399091450775
68,00;2,41627423268801
68,05;2,64622050112287
68,10;2,87253704563986
68,15;3,09395158916837
68,20;3,3092194046587
68,25;3,51713031313471
68,30;3,71651548753463
68,35;3,90625402408671
68,40;4,08527924427324
68,45;4,25258469195106
68,50;4,40722979191066
68,55;4,54834513805926
68,60;4,67513738149571
68,65;4,78689369099452
68,70;4,88298576082021
68,75;4,96287334333824
68,80;5,02610728656055
68,85;5,07233205954705
68,90;5,10128775146366
68,95;5,11281153305695
69,00;5,10683857232787
69,05;5,08340239925529
69,10;5,04263471751822
69,15;4,98476466427434
69,20;4,91011752215567
69,25;4,81911289072213
69,30;4,7122623276527
69,35;4,5901664729353
69,40;4,45351167222301
69,45;4,30306611834039
69,50;4,13967553263244
69,55;3,96425841043625
69,60;3,77780085740554
69,65;3,58135104571912
69,70;3,3760133213412
69,75;3,16294199546326
69,80;2,94333485503308
69,85;2,71842642885579
69,90;2,48948104712598
69,95;2,2577857334114
70,00;2,02464296905089
70,05;1,79136337064621
70,10;1,55925832181646
70,15;1,32963260064063
70,20;1,10377704423816
70,25;0,88296129172876
70,30;0,668426646371753
70,35;0,461379097015559
70,40;0,26298253809188
70,45;0,0743522262731424
70,50;-0,103451489418937
70,55;-0,269429128803184
70,60;-0,422647699512324
70,65;-0,562245942158991
70,70;-0,687439172205209
70,75;-0,797523691313553
70,80;-0,891880743378713
70,85;-0,969979992998117
70,90;-1,03138250682521
70,95;-1,07574322104397
71,00;-1,10281288109231
71,05;-1,11243944272933
71,10;-1,10456892656966
71,15;-1,07924572128099
71,20;-1,03661233374074
71,25;-0,976908587556965
71,30;-0,900470274460093
71,35;-0,807727266148386
71,40;-0,699201097203171
71,45;-0,575502032663925
71,50;-0,437325636750521
71,55;-0,285448862024702
71,60;-0,120725680979003
71,65;0,055917715386034
71,70;0,243488125001054
71,75;0,440930918905438
71,80;0,647135970767075
71,85;0,860943898406626
71,90;1,08115258223441
71,95;1,30652392395117
72,00;1,53579080751319
72,05;1,76766422322511
72,10;2,00084051490657
72,15;2,23400870938706
72,20;2,46585788712029
72,25;2,69508455247853
72,30;2,9203999622889
72,35;3,14053737140877
72,40;3,35425915460337
72,45;3,560363764685
72,50;3,75769248779292
72,55;3,9451359578345
72,60;4,12164039346151
72,65;4,2862135225162
72,70;4,43793016063826
72,75;4,57593741266899
72,80;4,69945946760905
72,85;4,80780196017186
72,90;4,90035587441147
72,95;4,97660096747792
73,00;5,03610869425175
73,05;5,07854461641503
73,10;5,10367028241541
73,15;5,11134456775409
73,20;5,10152446806326
73,25;5,07426534051492
73,30;5,02972059220475
73,35;4,96814081726405
73,40;4,88987238755201
73,45;4,79535550485314
73,50;4,68512172553167
73,55;4,55979097156145
73,60;4,42006804473707
73,65;4,2667386636655
73,70;4,10066504582055
73,75;3,9227810595003
73,80;3,73408697294562
73,85;3,53564383014301
73,90;3,32856748493372
73,95;3,11402232697221
74,00;2,89321473480964
74,05;2,66738629291204
74,10;2,43780681075028
74,15;2,20576718321145
74,20;1,97257213247369
74,25;1,73953287215263
74,30;1,50795973496479
74,35;1,2791548053583
74,40;1,05440459853326
74,45;0,834972827013356
74,50;0,622093295437913
74,55;0,416962963522705
74,60;0,220735216192265
74,65;0,0345133787216254
74,70;-0,140655486652187
74,75;-0,30378646777111
74,80;-0,453962340150363
74,85;-0,590338723991741
74,90;-0,712148831621366
74,95;-0,818707778660135
75,00;-0,909416434688054
75,05;-0,983764791752779
75,10;-1,0413348317836
75,15;-1,08180287678947
75,20;-1,10494140862766
75,25;-1,11062034811203
75,30;-1,0988077862696
75,35;-1,06957016363435
75,40;-1,02307189657076
75,45;-0,959574452728375
75,50;-0,879434880826009
75,55;-0,783103803032156
75,60;-0,671122881229778
75,65;-0,544121771411513
75,70;-0,402814583329425
75,75;-0,247995865304987
75,80;-0,0805361367748041
75,85;0,0986230063096843
75,90;0,28847418570862
75,95;0,487949904979562
76,00;0,69592855157651
76,05;0,911240703215462
76,10;1,13267570304912
76,15;1,35898846668207
76,20;1,58890648275413
76,25;1,82113696773149
76,30;2,05437413467789
76,35;2,28730653513773
76,40;2,51862443285139
76,45;2,74702716784453
76,50;2,97123046948709
76,55;3,18997367740457
76,60;3,40202682964226
76,65;3,60619757822972
76,70;3,80133789326286
76,75;3,98635051781022
76,80;4,16019513735111
76,85;4,32189422905802
76,90;4,47053855803606
76,95;4,60529228961682
77,00;4,72539768896321
77,05;4,83017938156152
77,10;4,91904815064647
77,15;4,991504250208
77,20;5,04714021495266
77,25;5,08564315142028
77,30;5,10679649737432
77,35;5,11048123957326
77,40;5,09667658307622
77,45;5,06546006831924
77,50;5,0170071353037
77,55;4,95159013734693
77,60;4,86957680993986
77,65;4,77142820332008
77,70;4,65769609038397
77,75;4,52901986451146
77,80;4,38612294474486
77,85;4,22980870853297
77,90;4,06095597490814
77,95;3,8805140634914
78,00;3,68949745710578
78,05;3,48898009800649
78,10;3,28008934979685
78,15;3,0639996589782
78,20;2,84192595177111
78,25;2,61511680333345
78,30;2,38484741778067
78,35;2,15241245847728
78,40;1,91911876891064
78,45;1,68627802507299
78,50;1,45519936066322
78,55;1,22718200657222
78,60;1,00350798603583
78,65;0,785434906526134
78,70;0,574188888908075
78,75;0,370957673616653
78,80;0,176883942614673
78,85;-0,00694110532217226
78,90;-0,179483889870367
78,95;-0,33977426047864
79,00;-0,486910951069233
79,05;-0,620066647451588
79,10;-0,738492638957136
79,15;-0,8415230281415
79,20;-0,928578474885172
79,25;-0,999169453841435
79,30;-1,05289900691649
79,35;-1,08946497530585
79,40;-1,10866169853707
79,45;-1,11038117096586
79,50;-1,0946136492226
79,55;-1,06144770719363
79,60;-1,0110697382276
79,65;-0,943762907365152
79,70;-0,859905559482462
79,75;-0,759969092298018
79,80;-0,644515306200985
79,85;-0,514193245800856
79,90;-0,369735550955894
79,95;-0,211954337795751
80,00;-0,0417366328962128
80,05;0,13996061372364
80,10;0,332115908743516
80,15;0,533648958574541
80,20;0,743426742993397
80,25;0,960269885230153
80,30;1,18295928269521
80,35;1,4102429610653
80,40;1,64084311319278
80,45;1,87346328326306
80,50;2,10679565580867
80,55;2,33952840859862
80,60;2,5703530880627
80,65;2,79797196578363
80,70;3,02110533469642
80,75;3,23849870397313
80,80;3,44892985214101
80,85;3,65121569877891
80,90;3,84421895615697
80,95;4,02685452342157
81,00;4,19809558737536
81,05;4,35697939555155
81,10;4,502612669124
81,15;4,6341766252201
81,20;4,75093158039871
81,25;4,85222110941114
81,30;4,93747573586268
81,35;5,00621613402451
81,40;5,05805582379419
81,45;5,0927033436524
81,50;5,10996388939876
81,55;5,10974040945296
81,60;5,0920341505628
81,65;5,05694465085081
81,70;5,0046691802384
81,75;4,93550163139322
81,80;4,84983086743531
81,85;4,74813853569126
81,90;4,63099635978819
81,95;4,49906292531198
82,00;4,35307997710174
82,05;4,19386824899805
82,10;4,02232284949142
82,15;3,83940822921419
82,20;3,64615275857003
82,25;3,4436429459874
82,30;3,23301732930351
82,35;3,01546007462341
82,40;2,79219431864339
82,45;2,56447529187009
82,50;2,33358326139884
82,55;2,10081633292903
82,60;1,86748315248596
82,65;1,6348955488821
82,70;1,40436115828453
82,75;1,17717607235519
82,80;0,954617551298627
82,85;0,737936842786707
82,90;0,528352147134507
82,95;0,327041768279441
83,00;0,135137489070922
83,05;-0,0462817918832581
83,10;-0,21619612603817
83,15;-0,373650249296714
83,20;-0,517758952717806
83,25;-0,647712059352023
83,30;-0,762778979223433
83,35;-0,862312816848108
83,40;-0,945754008195644
83,45;-1,01263346664563
83,50;-1,0625752202516
83,55;-1,095298525485
83,60;-1,11061944557529
83,65;-1,10845188457215
83,70;-1,08880807131639
83,75;-1,05179849059842
83,80;-0,997631261891666
83,85;-0,926610969154029
83,90;-0,83913694827671
83,95;-0,73570104180922
84,00;-0,616884833584361
84,05;-0,483356378791211
84,10;-0,335866447880913
84,15;-0,175244305423434
84,20;-0,00239304764813172
84,25;0,181715475117798
84,30;0,376046122565116
84,35;0,579506284351319
84,40;0,790952023160582
84,45;1,00919450633638
84,50;1,23300668992588
84,55;1,46113021755603
84,60;1,69228249535349
84,65;1,92516390313063
84,70;2,15846510129397
84,75;2,3908743923929
84,80;2,62108509591971
84,85;2,84780289489706
84,90;3,06975311294811
84,95;3,28568788093496
85,00;3,49439315287223
85,05;3,69469553166997
85,10;3,88546886632922
85,15;4,06564058349869
85,20;4,23419771779445
85,25;4,39019260697814
85,30;4,53274821997374
85,35;4,66106308776688
85,40;4,77441580946379
85,45;4,87216910817545
85,50;4,95377341392343
85,55;5,01876995342335
85,60;5,06679332937444
85,65;5,09757357475351
85,70;5,11093767056391
85,75;5,10681051850623
85,80;5,08521536310234
85,85;5,0462736608997
85,90;4,99020439749169
85,95;4,91732285619402
86,00;4,82803884530059
86,05;4,72285439388598
86,10;4,6023609291099
86,15;4,46723595089406
86,20;4,31823922266797
86,25;4,15620849960074
86,30;3,98205481833678
86,35;3,79675737471828
86,40;3,60135801829406
86,45;3,39695539456894
86,50;3,18469876792812
86,55;2,96578155996665
86,60;2,74143463955397
86,65;2,51291940235943
86,70;2,28152067874844
86,75;2,04853950992364
86,80;1,81528583292661
86,85;1,58307111562766
86,90;1,35320098311275
86,95;1,12696787692468
87,00;0,905643788431097
87,05;0,690473107175156
87,10;0,482665624417938
87,15;0,283389731209473
87,20;0,0937658492312534
87,25;-0,0851398686554672
87,30;-0,252321532737771
87,35;-0,406839171953233
87,40;-0,547824018768844
87,45;-0,674483393723174
87,50;-0,786105162169122
87,55;-0,882061738159835
87,60;-0,961813612966529
87,65;-1,02491238838964
87,70;-1,07100329780897
87,75;-1,09982720079867
87,80;-1,11122204009263
87,85;-1,10512375270879
87,90;-1,0815666301098
87,95;-1,04068312537519
88,00;-0,982703108469267
88,05;-0,907952573792087
88,10;-0,816851807280137
88,15;-0,709913023362205
88,20;-0,587737485056418
88,25;-0,451012123400461
88,30;-0,300505675221941
88,35;-0,137064360963921
88,40;0,0383928731333831
88,45;0,224879521744371
88,50;0,421347067013983
88,55;0,626690873772844
88,60;0,839756400266393
88,65;1,05934568947884
88,70;1,28422410455515
88,75;1,51312727045188
88,80;1,74476818278822
88,85;1,97784444392841
88,90;2,21104558561151
88,95;2,44306043695787
89,00;2,67258449642637
89,05;2,89832726627451
89,10;3,11901950828416
89,15;3,33342037995831
89,20;3,54032441106651
89,25;3,73856828131405
89,30;3,9270373610281
89,35;4,10467197808668
89,40;4,27047337585515
89,45;4,42350932863252
89,50;4,56291938303515
89,55;4,68791969584892
89,60;4,79780744114936
89,65;4,89196476191121
89,70;4,96986224389002
89,75;5,03106189224392
89,80;5,07521959416012
89,85;5,10208705363997
89,90;5,11151318756451
89,95;5,10344497519121
90,00;5,07792775630559
90,05;5,03510497635131
90,10;4,97521737997163
90,15;4,89860165749631
90,20;4,80568855198396
90,25;4,69700043746242
90,30;4,57314838198348
90,35;4,43482871200407
90,40;4,28281909741058
90,45;4,11797417919732
90,50;3,94122076438222
90,55;3,75355261517544
90,60;3,55602486169818
90,65;3,34974806966549
90,70;3,13588199638652
90,75;2,91562907018858
90,80;2,69022762992576
90,85;2,4609449625824
90,90;2,22907017811628
90,95;1,99590696160208
91,00;1,76276624342508
91,05;1,53095882873603
91,10;1,30178802760725
91,15;1,07654232732586
91,20;0,856488148023289
91,25;0,642862722371749
91,30;0,436867139380527
91,35;0,23965959140267
91,40;0,052348862319868
91,45;-0,124011906482532
91,50;-0,288431137300307
91,55;-0,439984391163752
91,60;-0,577819565414598
91,65;-0,70116168458363
91,70;-0,809317257632843
91,75;-0,901678177063977
91,80;-0,977725137971101
91,85;-1,03703055781393
91,90;-1,07926098049575
91,95;-1,10417895122913
92,00;-1,11164435164815
92,05;-1,10161518766056
92,10;-1,07414782561004
92,15;-1,02939667542064
92,20;-0,9676133225048
92,25;-0,889145113315522
92,30;-0,79443320249499
92,35;-0,684010072599272
92,40;-0,558496540343903
92,45;-0,418598266202198
92,50;-0,265101786980479
92,55;-0,0988700936763871
92,60;0,0791622205169595
92,65;0,267994214781402
92,70;0,466564228275783
92,75;0,673755849129286
92,80;0,888404191266331
92,85;1,10930244377255
92,90;1,335208655979
92,95;1,56485272011657
93,00;1,7969435122815
93,05;2,03017615156326
93,10;2,26323933652106
93,15;2,49482271776106
93,20;2,72362426516285
93,25;2,94835758833407
93,30;3,16775916913501
93,35;3,3805954656093
93,40;3,58566984737995
93,45;3,78182932351737
93,50;3,96797102505287
93,55;4,14304840569072
93,60;4,30607712585606
93,65;4,45614058699647
93,70;4,5923950850212
93,75;4,71407455390381
93,80;4,82049487277778
93,85;4,91105771230896
93,90;4,9852538987194
93,95;5,04266627654849
94,00;5,08297205405611
94,05;5,1059446180809
94,10;5,11145480814991
94,15;5,09947164267604
94,20;5,07006249316032
94,25;5,02339270541946
94,30;4,95972466996832
94,35;4,87941634678377
94,40;4,78291925274429
94,45;4,67077592306054
94,50;4,54361686096955
94,55;4,40215699284246
94,60;4,24719164863631
94,65;4,07959209028928
94,70;3,90030061320007
94,75;3,71032524833289
94,80;3,51073409473437
94,85;3,30264931432712
94,90;3,08724082274321
94,95;2,86571971167
95,00;2,63933143969007
95,05;2,40934882989871
95,10;2,17706491366902
95,15;1,94378566079915
95,20;1,71082263691559
95,25;1,47948562941505
95,30;1,25107528340445
95,35;1,02687578904237
95,40;0,80814766139628
95,45;0,596120653409711
95,50;0,391986841825115
95,55;0,196893924935823
95,60;0,011938769849429
95,65;-0,161838754457838
95,70;-0,323461623623051
95,75;-0,472021151043866
95,80;-0,606682096806778
95,85;-0,726687363672175
95,90;-0,831362253713746
95,95;-0,92011826167995
96,00;-0,992456383749966
96,05;-1,04796992308116
96,10;-1,08634677637438
96,15;-1,10737118860112
96,20;-1,11092496602713
96,25;-1,09698814071219
96,30;-1,06563908275027
96,35;-1,01705405961901
96,40;-0,951506245115958
96,45;-0,869364183453929
96,50;-0,771089717150748
96,55;-0,657235390363693
96,60;-0,528441342268021
96,65;-0,385431707946153
96,70;-0,229010547023075
96,75;-0,0600573229386434
96,80;0,120478041726013
96,85;0,311580506067223
96,90;0,512175617794617
96,95;0,721135554197613
97,00;0,937285463178037
97,05;1,1594100686973
97,10;1,38626050349993
97,15;1,61656133069736
97,20;1,84901771473422
97,25;2,08232270141922
97,30;2,31516456608984
97,35;2,54623418859663
97,40;2,77423241364249
97,45;2,99787735509433
97,50;3,21591160319973
97,55;3,42710929418701
97,60;3,63028300250097
97,65;3,82429041692364
97,70;4,00804076304445
97,75;4,18050093597063
97,80;4,34070130879732
97,85;4,48774118418032
97,90;4,62079385836068
97,95;4,73911126916955
98,00;4,84202820188044
98,05;4,92896602926222
98,10;4,99943596480503
98,15;5,05304181082818
98,20;5,08948218601952
98,25;5,10855221988205
98,30;5,11014470456125
98,35;5,0942506975771
98,40;5,06095957207215
98,45;5,01045851429316
98,50;4,94303147113176
98,55;4,85905755364151
98,60;4,75900890550743
98,65;4,64344804845233
98,70;4,51302471950511
98,75;4,36847221791306
98,80;4,21060328223735
98,85;4,04030552081216
98,90;3,85853642125914
98,95;3,6663179671156
99,00;3,46473089184383
99,05;3,25490860252754
99,10;3,03803080741879
99,15;2,81531688316369
99,20;2,58801901899867
99,25;2,35741517646344
99,30;2,12480190421347
99,35;1,89148704833001
99,40;1,65878239911286
99,45;1,42799631569826
99,50;1,20042636996933
99,55;0,977352051117259
99,60;0,760027571871322
99,65;0,549674816843425
99,70;0,347476472634354
99,75;0,154569378326729
99,80;-0,0279618662493617
99,85;-0,199090998541379
99,90;-0,357855863304657
99,95;-0,503363822196841
100,00;-0,634796772521697
